Data;Retorno;Volume
19/05/1987;0,026397168;10560000
20/05/1987;0,000797463;11240000
21/05/1987;0,003990323;6760000
22/05/1987;0,003974464;4120000
26/05/1987;0,025538311;5720000
27/05/1987;0,002334675;6880000
28/05/1987;0,010093246;5600000
29/05/1987;0,016141007;4920000
01/06/1987;0,002343907;5320000
02/06/1987;0,014878728;7400000
03/06/1987;0,019077622;6600000
04/06/1987;0,007019903;4320000
05/06/1987;0,008519619;4200000
08/06/1987;0,007811961;4800000
09/06/1987;0,008526729;5240000
10/06/1987;0,013291711;7560000
11/06/1987;0,000792755;6240000
12/06/1987;0,006343772;5600000
15/06/1987;0,019154039;6080000
16/06/1987;0,014877986;6640000
17/06/1987;0,003858155;4840000
18/06/1987;0,003097756;4440000
19/06/1987;0,003107382;9440000
22/06/1987;0,011619521;7080000
23/06/1987;0,009954525;8680000
24/06/1987;0,007580811;9680000
25/06/1987;0,010534327;7720000
26/06/1987;0,008190556;5120000
29/06/1987;0,006757049;4480000
30/06/1987;0,017384183;6800000
01/07/1987;0,00923038;6160000
02/07/1987;0,001524475;4800000
06/07/1987;0,00532729;5800000
07/07/1987;0,007570055;5240000
08/07/1987;0,017543969;6320000
09/07/1987;0,002999213;5320000
10/07/1987;0,004511476;4400000
13/07/1987;0,017215738;9440000
14/07/1987;0,013980385;9520000
15/07/1987;0,002984586;9040000
16/07/1987;0,000744279;4480000
17/07/1987;0,006691848;6640000
20/07/1987;0,014221231;4760000
21/07/1987;0,011389295;6360000
22/07/1987;0,008449203;5760000
23/07/1987;0,007745576;6640000
24/07/1987;0,007025781;3544800
27/07/1987;0,005426856;3615600
28/07/1987;0,005397564;4880000
29/07/1987;0,001550191;5360000
30/07/1987;0,00541823;6920000
31/07/1987;0,008468101;4840000
03/08/1987;0,010869546;8200000
04/08/1987;0,000784601;6672000
05/08/1987;0,005490474;9740000
06/08/1987;0,024191439;9120000
07/08/1987;0,008435037;9520000
10/08/1987;0,014448949;6520000
11/08/1987;0,013493608;12800000
12/08/1987;0,008135246;13120000
13/08/1987;0,017608511;10320000
14/08/1987;0,000721214;8440000
17/08/1987;0,007215049;6040000
18/08/1987;0,009312281;9720000
19/08/1987;0,001446077;7640000
20/08/1987;0,012309612;7520000
21/08/1987;0;9040000
24/08/1987;0,000714245;6552000
25/08/1987;0,015032773;8140000
26/08/1987;0,023982331;16032000
27/08/1987;0,009680691;9316000
28/08/1987;0,001504139;7488000
31/08/1987;0,011262032;7144000
01/09/1987;0,032665322;8880000
02/09/1987;0,002302847;11852000
03/09/1987;0,005384356;8904000
04/09/1987;0,005413168;5900000
08/09/1987;0,018663092;11840000
09/09/1987;0,003169738;14440000
10/09/1987;0,003179817;7600000
11/09/1987;0,021394254;9280000
14/09/1987;0,00543053;5240000
15/09/1987;0,027777678;9480000
16/09/1987;0,005555058;9520000
17/09/1987;0,007980366;8120000
18/09/1987;0,015835114;9040000
21/09/1987;0,031375907;10960000
22/09/1987;0,034883782;11640000
23/09/1987;0,009630802;9840000
24/09/1987;0,010535033;8240000
25/09/1987;0,00080172;4240000
28/09/1987;0,020833703;9040000
29/09/1987;0,014729635;10520000
30/09/1987;0,001661307;12280000
01/10/1987;0,025704791;7633600
02/10/1987;0,004041942;7474000
05/10/1987;0,008051224;6177200
06/10/1987;0,03514343;8176800
07/10/1987;0,011588963;8158000
08/10/1987;0,008183058;7352800
09/10/1987;0,02722735;9444000
12/10/1987;0,014418571;7489200
13/10/1987;0,005016291;12819200
14/10/1987;0,02352973;11688400
15/10/1987;0,035283778;15695600
16/10/1987;0,036574708;18660000
19/10/1987;0,235184657;25497600
20/10/1987;0,113800657;28200000
21/10/1987;0,067391429;21546400
22/10/1987;0,022402998;15951200
23/10/1987;0,006249912;8382400
26/10/1987;0,072464302;9984000
27/10/1987;0,053571678;9948000
28/10/1987;0;10938000
29/10/1987;0,019068303;8864000
30/10/1987;0,01871113;9060800
02/11/1987;0,016326125;6396000
03/11/1987;0,021084917;7730400
04/11/1987;0,010255209;7196400
05/11/1987;0,035347669;8557600
06/11/1987;0,034343895;6662800
09/11/1987;0,011506081;8006400
10/11/1987;0,003174694;7840000
11/11/1987;0,012739217;5131200
12/11/1987;0,02515704;8118400
13/11/1987;0,00511262;5799200
16/11/1987;0,013360531;6982400
17/11/1987;0,018750232;8258800
18/11/1987;0,005308464;6212000
19/11/1987;0,0232313;6654400
20/11/1987;0,018377807;9713600
23/11/1987;0,002122289;3806400
24/11/1987;0,008510187;6392000
25/11/1987;0,007384174;4684400
27/11/1987;0,023379208;3690000
30/11/1987;0,035908671;11209200
01/12/1987;0,004514719;6446800
02/12/1987;0,006741118;5389600
03/12/1987;0,036200019;9447200
04/12/1987;0,011737511;8549200
07/12/1987;0,016241426;5898800
08/12/1987;0,018264863;6196800
09/12/1987;0,022421191;8101600
10/12/1987;0,026315674;9562800
11/12/1987;0,007882541;5655200
14/12/1987;0,045402757;6790000
15/12/1987;0,007600181;9329600
16/12/1987;0,024784647;8934400
17/12/1987;0,028391141;7298800
18/12/1987;0,015151555;11195600
21/12/1987;0,008529255;6200800
22/12/1987;0;4868000
23/12/1987;0,010569904;6585600
24/12/1987;0,003138466;2521200
28/12/1987;0,034411219;4347200
29/12/1987;0,002160044;2718400
30/12/1987;0,008620935;4195200
31/12/1987;0,012820568;4660000
04/01/1988;0,0454542;7340400
05/01/1988;0,00931674;8688800
06/01/1988;0,008205437;6308400
07/01/1988;0,004069072;5721200
08/01/1988;0,068895421;8448000
11/01/1988;0,025026816;7140000
12/01/1988;0,021230963;9424000
13/01/1988;0,007591782;8698400
14/01/1988;0,002152682;5075200
15/01/1988;0,026969171;11207200
18/01/1988;0,010504872;5132400
19/01/1988;0,050955422;14757200
20/01/1988;0,012304442;16963200
21/01/1988;0,005662921;10004800
22/01/1988;0,004503905;5402800
25/01/1988;0,024886108;6748800
26/01/1988;0,012141151;4551600
27/01/1988;0,00782105;8015200
28/01/1988;0,008868796;4917600
29/01/1988;0,012087158;6840000
01/02/1988;0,021134551;7513600
02/02/1988;0,001136722;9602800
03/02/1988;0,007963006;10897600
04/02/1988;0,006718646;7369600
05/02/1988;0,005753629;4600000
08/02/1988;0,002314704;7340800
09/02/1988;0,012761151;5775600
10/02/1988;0,022909626;8548000
11/02/1988;0,003359619;5933600
12/02/1988;0,006741089;5264000
16/02/1988;0,015624732;5753600
17/02/1988;0,008790793;7418800
18/02/1988;0,002217189;5976400
19/02/1988;0,007777958;5718000
22/02/1988;0,016538105;7545600
23/02/1988;0,001084161;7410000
24/02/1988;0,00650054;6877600
25/02/1988;0,013993639;9516000
26/02/1988;0,010916822;5234400
29/02/1988;0,015119916;5640000
01/03/1988;0,004255869;7891200
02/03/1988;0,002136802;5844800
03/03/1988;0,006396736;4320000
04/03/1988;0,003218959;5000000
07/03/1988;0,00320863;3560800
08/03/1988;0,003197914;5848800
09/03/1988;0,008501416;4480000
10/03/1988;0,024652083;5760800
11/03/1988;0,015385215;7193200
14/03/1988;0;3960800
15/03/1988;0,01298739;5356800
16/03/1988;0,010965482;4513600
17/03/1988;0,003253948;7108000
18/03/1988;0,00544059;8597200
21/03/1988;0,00437709;4312800
22/03/1988;0,005493855;3692400
23/03/1988;0,013259425;5366000
24/03/1988;0,014557924;7140000
25/03/1988;0,027272711;7529200
28/03/1988;0,010513929;8745200
29/03/1988;0,020809402;7596400
30/03/1988;0,007083068;8540000
31/03/1988;0,023780482;7008000
04/04/1988;0,00116089;5990400
05/04/1988;0;6127200
06/04/1988;0,019767147;7516400
07/04/1988;0,003420993;6264400
08/04/1988;0,021739554;6968000
11/04/1988;0,015677293;5992000
12/04/1988;0,002204731;5351200
13/04/1988;0,022002167;10383600
14/04/1988;0,040904314;11407200
15/04/1988;0,024692018;11184800
18/04/1988;0,001095938;5560000
19/04/1988;0,007674996;6997200
20/04/1988;0,002209525;6674000
21/04/1988;0,004430251;7722400
22/04/1988;0,012235312;4400000
25/04/1988;0,001099552;4823200
26/04/1988;0,003293161;5254800
27/04/1988;0,0021887;3780400
28/04/1988;0,007674996;3207600
29/04/1988;0,002209996;3066400
02/05/1988;0,006615367;4179600
03/05/1988;0,004381339;3411200
04/05/1988;0,01199622;4738400
05/05/1988;0,008025014;4675600
06/05/1988;0,006740981;3067600
09/05/1988;0;3192000
10/05/1988;0,003393723;3698800
11/05/1988;0,019166528;6393200
12/05/1988;0;3239200
13/05/1988;0,014942956;3054000
16/05/1988;0,011324986;2901200
17/05/1988;0,013438005;5092800
18/05/1988;0,011350698;4882000
19/05/1988;0,014925877;6066800
20/05/1988;0,009050007;4041600
23/05/1988;0,006849835;3647600
24/05/1988;0,004598511;3603600
25/05/1988;0,006865427;4079200
26/05/1988;0,002303944;3227200
27/05/1988;0,002309834;2108000
31/05/1988;0,04166683;4849600
01/06/1988;0,005555652;8707200
02/06/1988;0,004419966;4360000
03/06/1988;0,005549564;3345600
06/06/1988;0,009933713;4240000
07/06/1988;0,005465114;6927600
08/06/1988;0,025275256;8447600
09/06/1988;0,010717848;6520000
10/06/1988;0,005417211;5142400
13/06/1988;0,008619775;4115600
14/06/1988;0,014957458;9561600
15/06/1988;0,001052724;5475600
16/06/1988;0,014721458;4766800
17/06/1988;0,003201915;9338800
20/06/1988;0,003191695;3746000
21/06/1988;0,026681071;8454400
22/06/1988;0,022869353;16360400
23/06/1988;0,022358182;11714000
24/06/1988;0,004970962;6746800
27/06/1988;0,000998597;6786800
28/06/1988;0,015999854;7354400
29/06/1988;0;8623600
30/06/1988;0,002952738;6336400
01/07/1988;0,005888435;4240000
05/07/1988;0,020730801;5349200
06/07/1988;0,018375086;8117200
07/07/1988;0,005911571;8262800
08/07/1988;0,009794693;5797600
11/07/1988;0,002966993;3033600
12/07/1988;0,011834322;6585600
13/07/1988;0;6727600
14/07/1988;0,003991876;5150800
15/07/1988;0,014027951;7890800
18/07/1988;0,01086948;6892000
19/07/1988;0,008990676;6014000
20/07/1988;0;4856800
21/07/1988;0,01814505;4772800
22/07/1988;0,013347252;7274800
25/07/1988;0,01873023;4532000
26/07/1988;0,002043296;5232000
27/07/1988;0,012232699;5170400
28/07/1988;0,021671844;4847600
29/07/1988;0,016162326;7335200
01/08/1988;0,003975511;4344400
02/08/1988;0,003959769;5353600
03/08/1988;0;7685600
04/08/1988;0,003208994;4455200
05/08/1988;0,003018485;2884000
08/08/1988;0,006055108;2588000
09/08/1988;0,012182362;6506000
10/08/1988;0,022610667;8146000
11/08/1988;0,001052243;7612000
12/08/1988;0,008403678;3742000
15/08/1988;0,024364503;6656000
16/08/1988;0,005428653;8816000
17/08/1988;0,009718786;5870800
18/08/1988;0;3633600
19/08/1988;0,016357909;5279600
22/08/1988;0,01773834;4479200
23/08/1988;0,001129124;4774800
24/08/1988;0,016910453;5272800
25/08/1988;0,009977686;4920000
26/08/1988;0,005598399;3076000
29/08/1988;0,0100233;3469600
30/08/1988;0,00441031;3587200
31/08/1988;0,012182059;3728800
01/09/1988;0,01121084;5952400
02/09/1988;0,034013607;6259600
06/09/1988;0,009867901;3832800
07/09/1988;0,009967328;3678000
08/09/1988;0,003356126;4192800
09/09/1988;0,020066525;7888000
12/09/1988;0,006557362;5224000
13/09/1988;0,012101501;5270000
14/09/1988;0,003260747;7358800
15/09/1988;0,007634315;3588000
16/09/1988;0,004396157;9426000
19/09/1988;0,013129145;6198000
20/09/1988;0;2929200
21/09/1988;0,004434759;2695600
22/09/1988;0,011037677;5102400
23/09/1988;0,007812778;3603600
26/09/1988;0,005537945;3405200
27/09/1988;0,008909419;4819600
28/09/1988;0,005518069;3982800
29/09/1988;0,013173001;5429600
30/09/1988;0;6477200
03/10/1988;0,004334237;4172000
04/10/1988;0,003264145;3340000
05/10/1988;0,005458896;4524400
06/10/1988;0,001097986;3113200
07/10/1988;0,017544227;7892400
10/10/1988;0,001077421;3346000
11/10/1988;0,022604558;6417200
12/10/1988;0,010525951;7264400
13/10/1988;0,009574333;6099600
14/10/1988;0,009483755;8980000
17/10/1988;0,011482166;4368000
18/10/1988;0,026831771;7079200
19/10/1988;0,016080318;8982400
20/10/1988;0,020429221;6826800
21/10/1988;0,004004296;7736800
24/10/1988;0,010050532;4093200
25/10/1988;0,002030075;4112000
26/10/1988;0,010172939;3657200
27/10/1988;0,011305369;5396800
28/10/1988;0,004157729;3808800
31/10/1988;0,015528605;5066800
01/11/1988;0,011212817;5109600
02/11/1988;0,009072594;4096000
03/11/1988;0,005086469;3634400
04/11/1988;0,007428865;6867200
07/11/1988;0,009355529;5756800
08/11/1988;0,005246512;4466400
09/11/1988;0,001044028;5564400
10/11/1988;0,001042939;4514000
11/11/1988;0,026095939;5540800
14/11/1988;0,004286975;5311600
15/11/1988;0,003201986;4088000
16/11/1988;0,017020937;7426000
17/11/1988;0;4945200
18/11/1988;0,002164066;4562000
21/11/1988;0,001080107;4057600
22/11/1988;0,011891779;4103200
23/11/1988;0,00854758;3122400
25/11/1988;0,016949031;2644000
28/11/1988;0,024784139;5970400
29/11/1988;0,00420656;6780800
30/11/1988;0,007330281;5083600
01/12/1988;0,002108988;3590800
02/12/1988;0,008456558;5431200
05/12/1988;0,01362593;5518000
06/12/1988;0,010341541;5074000
07/12/1988;0,009211822;5619200
08/12/1988;0,013429368;3638400
09/12/1988;0,008376865;4513200
12/12/1988;0,001037961;3583200
13/12/1988;0,002074415;3838400
14/12/1988;0,00207012;4783200
15/12/1988;0,004149546;3701600
16/12/1988;0,002065985;8028400
19/12/1988;0,012371636;5688000
20/12/1988;0,004073202;8422400
21/12/1988;0,002028409;4829600
22/12/1988;0,004064783;3188000
23/12/1988;0,007142156;1851600
27/12/1988;0,002026565;2300000
28/12/1988;0,005075227;2332800
29/12/1988;0,0061222;3085200
30/12/1988;0,011157056;2365600
03/01/1989;0,007178861;5776000
04/01/1989;0,012397196;5089600
05/01/1989;0,002041321;5778400
06/01/1989;0,003068103;5104000
09/01/1989;0,001025896;4604400
10/01/1989;0,007171858;4294800
11/01/1989;0,009288017;3848800
12/01/1989;0,007157047;7927600
13/01/1989;0,00203068;4678000
16/01/1989;0,007092907;4996000
17/01/1989;0,003018299;4710800
18/01/1989;0,009081752;7882400
19/01/1989;0,005999826;6982400
20/01/1989;0,005030591;4065200
23/01/1989;0,010111282;3827600
24/01/1989;0,015322235;5570800
25/01/1989;0,008048542;5668800
26/01/1989;0,022311729;10243600
27/01/1989;0,006945139;11902000
30/01/1989;0,014778646;8241600
31/01/1989;0,014562412;9513600
01/02/1989;0,00765535;8673600
02/02/1989;0,0011672;6789200
03/02/1989;0,004868326;6214400
06/02/1989;0,008806433;4803600
07/02/1989;0,007897662;6187200
08/02/1989;0,004897134;6115200
09/02/1989;0,004921369;6344000
10/02/1989;0,01088079;7702400
13/02/1989;0,008000607;5232800
14/02/1989;0,009920108;4462400
15/02/1989;0,018035516;6428800
16/02/1989;0,008858505;5086400
17/02/1989;0,004965491;5346800
21/02/1989;0,001996997;4401200
22/02/1989;0,016932762;5408000
23/02/1989;0;6268800
24/02/1989;0,018237571;6991600
27/02/1989;0,004128386;7054400
28/02/1989;0,001028012;4885600
01/03/1989;0,013374026;5998400
02/03/1989;0,005213379;5352000
03/03/1989;0,003111904;3786400
06/03/1989;0,005170677;5311200
07/03/1989;0,013374026;7507200
08/03/1989;0,002086538;5387200
09/03/1989;0,008359092;5651600
10/03/1989;0,003161164;7144400
13/03/1989;0,005285822;5710400
14/03/1989;0,00841204;4679600
15/03/1989;0,00742305;6606000
16/03/1989;0,009614616;9067600
17/03/1989;0,047618975;18744400
20/03/1989;0,02666633;15914400
21/03/1989;0,005707891;13825200
22/03/1989;0,007945756;10378800
23/03/1989;0,003432666;8062000
27/03/1989;0,004561074;5455200
28/03/1989;0,001135519;4989600
29/03/1989;0,003408717;4898400
30/03/1989;0,007981919;6609600
31/03/1989;0,003448054;4478800
03/04/1989;0,005727272;5124000
04/04/1989;0,012672656;9346800
05/04/1989;0,005833957;5808000
06/04/1989;0,002320302;4009600
07/04/1989;0,016203881;6426800
10/04/1989;0,002277706;3378400
11/04/1989;0,010227786;4747600
12/04/1989;0;4037600
13/04/1989;0,016873189;3826800
14/04/1989;0,01487363;7160800
17/04/1989;0,004510506;3648800
18/04/1989;0,014589917;6229600
19/04/1989;0,005530795;5820400
20/04/1989;0;4931600
21/04/1989;0,010011164;6157600
24/04/1989;0;5777200
25/04/1989;0,008810256;8021200
26/04/1989;0;5206400
27/04/1989;0,001091683;7433600
28/04/1989;0,004361596;4438000
01/05/1989;0,006571767;4713200
02/05/1989;0,008820422;3744000
03/05/1989;0,007786893;5728800
04/05/1989;0,003037489;3936000
05/05/1989;0,011299134;5777200
08/05/1989;0,001142981;5288000
09/05/1989;0,002282734;6089600
10/05/1989;0,001138536;5157600
11/05/1989;0,004561343;4770400
12/05/1989;0,014891324;6883600
15/05/1989;0,018058052;8061200
16/05/1989;0,012194275;8015200
17/05/1989;0,001121848;7227600
18/05/1989;0,004484641;6972000
19/05/1989;0,007812138;11465200
22/05/1989;0,011249353;7728000
23/05/1989;0,003412493;8030400
24/05/1989;0,002282734;6724000
25/05/1989;0,001138536;3919200
26/05/1989;0,001140297;3366400
30/05/1989;0,011415293;6532400
31/05/1989;0,012701888;6944400
01/06/1989;0,003420273;5605600
02/06/1989;0,001136718;6460800
05/06/1989;0,010215773;5078800
06/06/1989;0,005734179;7084400
07/06/1989;0,001140297;4569200
08/06/1989;0,002283043;5085600
09/06/1989;0,008009246;5567200
12/06/1989;0,004613485;7675200
13/06/1989;0,019517893;9296000
14/06/1989;0,005630631;4780800
15/06/1989;0,009060085;6276400
16/06/1989;0,001142981;10901200
19/06/1989;0,007990806;4937600
20/06/1989;0,007927459;4722000
21/06/1989;0,002282734;5136400
22/06/1989;0,005694686;6168400
23/06/1989;0,016036459;8511600
26/06/1989;0,010146979;6836400
27/06/1989;0,021205314;9717200
28/06/1989;0,004371393;6776800
29/06/1989;0,020856677;6438000
30/06/1989;0,003363519;7298800
03/07/1989;0,003351638;2451200
05/07/1989;0,00222681;4124400
06/07/1989;0,003347897;3357200
07/07/1989;0,004478857;4863200
10/07/1989;0,022296927;7008400
11/07/1989;0,006543192;6970000
12/07/1989;0,00768373;4613600
13/07/1989;0,001089738;4674400
14/07/1989;0,001088552;5793200
17/07/1989;0,010892878;5684800
18/07/1989;0,010775502;6050400
19/07/1989;0,003268033;5478400
20/07/1989;0,014208304;5055200
21/07/1989;0,012196229;6610800
24/07/1989;0,005476821;3789600
25/07/1989;0,006608647;4400800
26/07/1989;0,002216711;8783600
27/07/1989;0,00444425;6232400
28/07/1989;0,00331932;4750800
31/07/1989;0,014332274;5461200
01/08/1989;0,00326034;7968000
02/08/1989;0,005452636;6328400
03/08/1989;0,008511008;8900000
04/08/1989;0,015384419;9625600
07/08/1989;0,016233889;8838000
08/08/1989;0,007454895;10592800
09/08/1989;0,009513443;6479200
10/08/1989;0,003201773;5542000
11/08/1989;0,017021908;7165200
14/08/1989;0,005411659;5942400
15/08/1989;0,001076376;4409600
16/08/1989;0,006451962;4097600
17/08/1989;0,006492554;4374800
18/08/1989;0,003267309;5214800
21/08/1989;0,018458215;4914000
22/08/1989;0,005530643;6304000
23/08/1989;0,003300694;4057600
24/08/1989;0,017543707;10243200
25/08/1989;0,001077825;5590400
28/08/1989;0,016146149;6726400
29/08/1989;0,013770763;5335200
30/08/1989;0,004295535;6039200
31/08/1989;0,002139944;3756000
01/09/1989;0,002134014;4199200
05/09/1989;0,003194598;6833200
06/09/1989;0,008491894;4422400
07/09/1989;0,004282815;4564800
08/09/1989;0,002150726;4693600
11/09/1989;0,002155362;3786400
12/09/1989;0,005375662;4316800
13/09/1989;0,012833924;6668000
14/09/1989;0,003250121;4278000
15/09/1989;0,002159656;8215200
18/09/1989;0,005411659;3597600
19/09/1989;0,001076665;4152000
20/09/1989;0;3857600
21/09/1989;0,001077825;4774000
22/09/1989;0,003229634;2908000
25/09/1989;0,002146326;4562000
26/09/1989;0,010752982;5478800
27/09/1989;0,051064297;22626000
28/09/1989;0,02242124;15702800
29/09/1989;0,002293548;8686000
02/10/1989;0,005720481;6179600
03/10/1989;0,024165579;11879200
04/10/1989;0,021225655;12170000
05/10/1989;0,006927854;6962000
06/10/1989;0;5562800
09/10/1989;0,016278776;3172000
10/10/1989;0,009153583;4258000
11/10/1989;0,004619111;4696400
12/10/1989;0,001159417;4170400
13/10/1989;0,052265092;9716800
16/10/1989;0,009803795;21450800
17/10/1989;0,007281379;11628400
18/10/1989;0,004890322;6253200
19/10/1989;0,023341435;8906400
20/10/1989;0,001200988;7726400
23/10/1989;0,007194392;5800000
24/10/1989;0,004831018;8082000
25/10/1989;0,010922231;4377200
26/10/1989;0,011043255;6823600
27/10/1989;0,008684879;8436400
30/10/1989;0,003754269;4741600
31/10/1989;0,00753818;7036000
01/11/1989;0,002494652;7224400
02/11/1989;0,009262045;10778000
03/11/1989;0,006385631;4481600
06/11/1989;0,019035256;8018400
07/11/1989;0,007761954;5996400
08/11/1989;0,006418078;6315200
09/11/1989;0,006459536;6111600
10/11/1989;0,007701915;5310400
13/11/1989;0,001274362;5713600
14/11/1989;0,002545059;6759600
15/11/1989;0,001275396;5221200
16/11/1989;0,007661979;7245200
17/11/1989;0,02059135;9109200
20/11/1989;0,00378343;4998800
21/11/1989;0,007595095;4511600
22/11/1989;0,006281676;4517600
24/11/1989;0,002496985;2555200
27/11/1989;0,00996298;4981600
28/11/1989;0,005031245;4630800
29/11/1989;0,011377817;3826000
30/11/1989;0,001278742;4005200
01/12/1989;0,005121262;5736800
04/12/1989;0,02187832;8107600
05/12/1989;0,003778165;8866800
06/12/1989;0,010037323;5335200
07/12/1989;0,006337573;5524800
08/12/1989;0,011479324;4910400
11/12/1989;0,007741496;6948800
12/12/1989;0,009103201;8408400
13/12/1989;0,011598678;5335600
14/12/1989;0,007822414;5546000
15/12/1989;0,001314638;12173200
18/12/1989;0,014472996;7727600
19/12/1989;0,012015643;8968800
20/12/1989;0,001318793;6065200
21/12/1989;0,0052838;7221600
22/12/1989;0,002627971;4020400
26/12/1989;0,009174353;2728800
27/12/1989;0,00264544;4662800
28/12/1989;0,006596324;4769200
29/12/1989;0;6549600
02/01/1990;0,041168209;7041600
03/01/1990;0,008928955;9464000
04/01/1990;0,011377733;9674800
05/01/1990;0,00249961;7570000
08/01/1990;0,006265681;4625200
09/01/1990;0,00996298;7048000
10/01/1990;0,00377308;5945600
11/01/1990;0,008837586;5905600
12/01/1990;0,020024815;5390800
15/01/1990;0,002554219;4035600
16/01/1990;0,020382533;8220400
17/01/1990;0,012484429;8926000
18/01/1990;0,006320879;6926400
19/01/1990;0,00879368;6594800
22/01/1990;0,02027894;6882800
23/01/1990;0,001294059;5922800
24/01/1990;0,007751923;9820400
25/01/1990;0,016666946;6792400
26/01/1990;0,010430086;7345600
29/01/1990;0,003871047;5153600
30/01/1990;0;8646800
31/01/1990;0,014138909;8452000
01/02/1990;0,008871863;6903600
02/02/1990;0,006393709;6064400
05/02/1990;0,025317415;5299200
06/02/1990;0,013802263;10808000
07/02/1990;0,021039275;12057600
08/02/1990;0,003636042;7932000
09/02/1990;0,002433113;5061600
12/02/1990;0,0134148;4766400
13/02/1990;0,021014405;7168400
14/02/1990;0,004842024;6006800
15/02/1990;0;5704000
16/02/1990;0,002409898;8805600
20/02/1990;0,006038508;5599600
21/02/1990;0,019441254;8096400
22/02/1990;0,015494118;9185600
23/02/1990;0,006053916;6251600
26/02/1990;0,013397903;5486000
27/02/1990;0,002403398;6890800
28/02/1990;0,001204161;5761200
01/03/1990;0,001203578;4490800
02/03/1990;0,008413977;5690000
05/03/1990;0,001190775;5509200
06/03/1990;0,007143633;5100800
07/03/1990;0,00236347;6158400
08/03/1990;0,014217208;6947600
09/03/1990;0,004672867;7003200
12/03/1990;0,011736897;6051200
13/03/1990;0,013920646;8300800
14/03/1990;0;4990800
15/03/1990;0,007058506;5328000
16/03/1990;0,015187486;10296400
19/03/1990;0,003452163;6428800
20/03/1990;0,009174773;7406400
21/03/1990;0,006944589;3389200
22/03/1990;0,006992848;4801200
23/03/1990;0,014085106;4597600
26/03/1990;0,008332914;3350000
27/03/1990;0,003602066;5292800
28/03/1990;0,013157275;5824400
29/03/1990;0,001181769;5656800
30/03/1990;0,001178523;5704000
02/04/1990;0,002356121;5193200
03/04/1990;0,00708436;4201600
04/04/1990;0,001172689;6864800
05/04/1990;0,003520893;3473600
06/04/1990;0,002356121;3009200
09/04/1990;0,003540983;3131200
10/04/1990;0,003553566;3739200
11/04/1990;0,004723061;2580800
12/04/1990;0,007050826;3686400
16/04/1990;0,035004782;16482800
17/04/1990;0,002255405;7657600
18/04/1990;0,011248849;6124000
19/04/1990;0,006825931;6110000
20/04/1990;0,002291123;6626000
23/04/1990;0;5400800
24/04/1990;0,004571548;5226400
25/04/1990;0,004592543;4693600
26/04/1990;0,00571393;5529200
27/04/1990;0,012643834;3926400
30/04/1990;0,015133982;6451600
01/05/1990;0,009174773;4664800
02/05/1990;0,010416656;4866400
03/05/1990;0,001145524;6674800
04/05/1990;0,022769959;6049200
07/05/1990;0;5220800
08/05/1990;0,002262218;4962000
09/05/1990;0,004514371;4860000
10/05/1990;0,010112595;7253200
11/05/1990;0,014460949;10189200
14/05/1990;0,00219248;9242400
15/05/1990;0,012035022;5944000
16/05/1990;0,002162857;7046000
17/05/1990;0,006501234;6090400
18/05/1990;0,006459241;7080800
21/05/1990;0,014084943;6942400
22/05/1990;0,006410591;7734400
23/05/1990;0,008492139;6812400
24/05/1990;0;5781200
25/05/1990;0,021051915;4594800
29/05/1990;0,030107314;7840400
30/05/1990;0,009394247;11428000
31/05/1990;0,007238836;7963600
01/06/1990;0,004166591;6168000
04/06/1990;0,007322059;5193200
05/06/1990;0,003114889;9407600
06/06/1990;0,001034492;6174000
07/06/1990;0;5949600
08/06/1990;0,015544576;5725200
11/06/1990;0,009473225;4326800
12/06/1990;0,003129166;5504800
13/06/1990;0,009356128;8964000
14/06/1990;0,004120319;6793200
15/06/1990;0,004136497;8447600
18/06/1990;0,014537673;5968000
19/06/1990;0,001053295;5782400
20/06/1990;0,006315438;4044800
21/06/1990;0,00953405;4004800
22/06/1990;0,02413409;4800400
25/06/1990;0,003225416;4504800
26/06/1990;0,001071774;5017600
27/06/1990;0,010706686;4606800
28/06/1990;0,003177857;3215200
29/06/1990;0,001062594;3414800
02/07/1990;0,008510068;3664000
03/07/1990;0,00738351;2336400
05/07/1990;0,00212505;3399200
06/07/1990;0,005324352;2834400
09/07/1990;0,00847449;3667200
10/07/1990;0,010504045;4976000
11/07/1990;0,011677361;4100000
12/07/1990;0,007344972;6945600
13/07/1990;0,008333654;8621600
16/07/1990;0,011363911;8924400
17/07/1990;0,013279847;6742800
18/07/1990;0,007246667;6736400
19/07/1990;0,00104346;5743200
20/07/1990;0,019791459;7034400
23/07/1990;0,01487762;8573200
24/07/1990;0,009708959;6158000
25/07/1990;0;5458800
26/07/1990;0,014161719;5483600
27/07/1990;0,015469088;7385200
30/07/1990;0,006733557;5922800
31/07/1990;0,005573658;5477200
01/08/1990;0,00112169;6841200
02/08/1990;0,016798099;7474800
03/08/1990;0,014805943;14196800
06/08/1990;0,028434428;9140000
07/08/1990;0,008422885;8947200
08/08/1990;0,001213246;7539200
09/08/1990;0,001212164;5054800
10/08/1990;0,012106808;5794000
13/08/1990;0,017157236;6331200
14/08/1990;0,006023999;6623600
15/08/1990;0,005987392;6059600
16/08/1990;0,011904046;8125600
17/08/1990;0,022891984;10562400
20/08/1990;0,008631389;4955200
21/08/1990;0,01711466;9559600
22/08/1990;0,014925261;7892000
23/08/1990;0,021464591;9709600
24/08/1990;0,036128728;8158400
27/08/1990;0,039850692;6300400
28/08/1990;0,007186111;3872400
