Date;ABCB4 BS Equity;ABEV3 BS Equity;ALLL3 BS Equity;ALPA4 BS Equity;ALSC3 BS Equity;ALUP11 BS Equity;AMAR3 BS Equity;ANIM3 BS Equity;ARTR3 BS Equity;BBAS3 BS Equity;BBDC3 BS Equity;BBDC4 BS Equity;BBRK3 BS Equity;BBSE3 BS Equity;BBTG11 BS Equity;BEEF3 BS Equity;BEMA3 BS Equity;BISA3 BS Equity;BOVA11 BS Equity;BPHA3 BS Equity;BRAP4 BS Equity;BRCR11 BS Equity;BRFS3 BS Equity;BRIN3 BS Equity;BRKM5 BS Equity;BRML3 BS Equity;BRPR3 BS Equity;BRSR6 BS Equity;BTOW3 BS Equity;BVMF3 BS Equity;CCRO3 BS Equity;CCXC3 BS Equity;CESP6 BS Equity;CIEL3 BS Equity;CMIG3 BS Equity;CMIG4 BS Equity;CPFE3 BS Equity;CPLE3 BS Equity;CPLE6 BS Equity;CRUZ3 BS Equity;CSAN3 BS Equity;CSMG3 BS Equity;CSNA3 BS Equity;CTIP3 BS Equity;CVCB3 BS Equity;CYRE3 BS Equity;CZLT33 BS Equity;DIRR3 BS Equity;DTEX3 BS Equity;ECOR3 BS Equity;ELET3 BS Equity;ELET6 BS Equity;ELPL4 BS Equity;EMBR3 BS Equity;ENBR3 BS Equity;ENEV3 BS Equity;EQTL3 BS Equity;ESTC3 BS Equity;ETER3 BS Equity;EVEN3 BS Equity;EZTC3 BS Equity;FHER3 BS Equity;FIBR3 BS Equity;FJTA4 BS Equity;FLRY3 BS Equity;GETI3 BS Equity;GETI4 BS Equity;GFSA3 BS Equity;GGBR3 BS Equity;GGBR4 BS Equity;GOAU4 BS Equity;GOLL4 BS Equity;GRND3 BS Equity;HBOR3 BS Equity;HGTX3 BS Equity;HRTP3 BS Equity;HYPE3 BS Equity;IDNT3 BS Equity;IGTA3 BS Equity;IMCH3 BS Equity;ITSA4 BS Equity;ITUB3 BS Equity;ITUB4 BS Equity;JBSS3 BS Equity;JHSF3 BS Equity;JSLG3 BS Equity;KEPL3 BS Equity;KLBN11 BS Equity;KLBN4 BS Equity;KROT3 BS Equity;LAME3 BS Equity;LAME4 BS Equity;LEVE3 BS Equity;LIGT3 BS Equity;LLIS3 BS Equity;LPSB3 BS Equity;LREN3 BS Equity;LUPA3 BS Equity;MAGG3 BS Equity;MDIA3 BS Equity;MGLU3 BS Equity;MILS3 BS Equity;MMXM3 BS Equity;MPLU3 BS Equity;MRFG3 BS Equity;MRVE3 BS Equity;MULT3 BS Equity;MYPK3 BS Equity;NATU3 BS Equity;ODPV3 BS Equity;OGXP3 BS Equity;OIBR3 BS Equity;OIBR4 BS Equity;OSXB3 BS Equity;PCAR4 BS Equity;PDGR3 BS Equity;PETR3 BS Equity;PETR4 BS Equity;PFRM3 BS Equity;PIBB11 BS Equity;PMAM3 BS Equity;POMO4 BS Equity;POSI3 BS Equity;PRML3 BS Equity;PSSA3 BS Equity;QGEP3 BS Equity;QUAL3 BS Equity;RADL3 BS Equity;RAPT4 BS Equity;RENT3 BS Equity;RLOG3 BS Equity;RPMG3 BS Equity;RSID3 BS Equity;SANB11 BS Equity;SBSP3 BS Equity;SEER3 BS Equity;SLCE3 BS Equity;SLED4 BS Equity;SMLE3 BS Equity;SMTO3 BS Equity;STBP11 BS Equity;SULA11 BS Equity;SUZB5 BS Equity;TAEE11 BS Equity;TBLE3 BS Equity;TCSA3 BS Equity;TGMA3 BS Equity;TIMP3 BS Equity;TOTS3 BS Equity;TPIS3 BS Equity;TRPL4 BS Equity;UCAS3 BS Equity;UGPA3 BS Equity;UNIP6 BS Equity;USIM3 BS Equity;USIM5 BS Equity;VAGR3 BS Equity;VALE3 BS Equity;VALE5 BS Equity;VIVR3 BS Equity;VIVT4 BS Equity;VLID3 BS Equity;VVAR11 BS Equity;WEGE3 BS Equity;IBOV Index;IBX Index;IBX50 Index;SPX Index
08/07/2011;10,559;10,114;12,95;8,67;14,05;0;22,07;0;13,2;26,55;23,591;27,982;7,81;0;0;5,2;6,08;6,817;60,67;8,375;40,54;0;25,17;20;20,4;17,45;17,25;16,6;14,993;10,46;11,25;0;31,95;13,76;13,547;16,702;22,08;37,93;40,2;19,81;21,114;30,59;19;24,232;0;14,32;19,09;11,18;10,215;13,33;19,8;25,03;35,99;11,7;12,717;10,219;11,794;6,833;4,695;7,71;16;10,15;19,91;3,12;23,55;23,57;24,48;6,98;14,03;16,34;20,2;19,77;8,77;5,385;33,1;312;13,48;3,14;18,35;16;8,475;24,545;28,678;5,32;4,94;11,4;14,357;0;1,026;2,436;7,653;8,761;14,4;28,6;6,4;18,5;56,8;4,748;7,79;41,45;16,3;22,25;53,374;27,27;15,15;11,82;33,4;21,5;37,28;8,633;14,82;15,99;14,05;16,6;67,966;8,41;25,93;23,44;14,69;86;5,88;3,465;6,7;3,969;22,7;17,46;14,75;10,53;9,848;25,429;0;0,649;59,471;17,07;15,5;0;17,8;32;0;24;28,18;15,273;10,96;11;27,26;11,85;24,94;9,03;28,74;9,612;47,457;0;27,42;0,42;22,23;13,44;6,374;51,1;46,1;2,317;44,4;19,82;0;14,285;61513,24;20439,11;8677,88;1343,8
07/07/2011;10,604;10,274;13;9,016;14,15;0;22,5;0;13,36;27,3;23,8;28,455;7,89;0;0;5,26;6,13;6,77;61,41;8,25;41,05;0;25,6;20,37;21,15;17,25;17,25;16,8;15,325;10,62;11,338;0;31,4;13,535;13,433;16,751;21,79;37,5;40,3;20,01;20,801;30,88;19,45;24,382;0;14,6;18,93;11,12;10,496;13,55;20,03;25,21;36,19;11,75;12,4;10,31;11,455;6,867;4,73;7,72;16,31;10,1;20,6;3,16;23,58;23,15;24,5;7,16;14,25;16,6;20,45;19,1;8,97;5,462;33,7;331,4;13,89;3,25;18,745;16,2;8,631;25;29,298;5,25;5;11,38;14,852;0;1,048;2,45;7,791;8,924;14,433;28,38;6,433;18,6;58;4,752;7,91;41,85;16,4;22,58;53,075;27,5;15,15;12,25;33,9;22,29;37,1;8,7;15,08;16,49;14,2;17,16;68,485;8,51;26,07;23,63;14,59;87,21;5,85;3,48;6,9;3,969;22,96;17,4;14,84;10,72;10;26,238;0;0,62;60,89;17,49;15,883;0;17,94;32,2;0;24,2;28,3;15,76;11,14;0;27,26;12,19;24,7;8,79;28,75;9,247;48,36;0;27,62;0,42;22,81;13,45;6,459;51,45;46,51;2,385;44,99;19,5;0;14,162;62207,33;20670,78;8782,48;1353,22
06/07/2011;10,559;10,403;13,08;9,016;14;0;23;0;13,4;28,05;24,182;28,864;7,75;0;0;5,15;6,09;6,854;61,72;8,44;40,8;0;25,52;20,25;21,56;17,35;17,5;17;15,73;10,47;11,555;0;30,81;13,531;13,818;17,022;22,25;38,29;40,8;20,41;21,275;31,3;19,1;24,282;0;14,65;19,1;11,4;10,702;13,66;20,24;25,3;35,5;12,03;12,2;10,459;11,595;6,8;4,725;7,67;16,69;10,03;20,9;2,455;23,5;23,9;24,6;7,18;14;16,64;20,15;19,77;8,91;5,385;34,58;320,002;14,43;3,26;18,55;16,2;8,839;25,116;29,926;5,37;5;11,5;15,347;0;1,039;2,456;8,167;9,193;14,467;29;6,37;18,4;59,82;4,714;7,9;41,8;16,7;22,35;52,118;27,55;15,15;12,65;33,75;22,1;38,41;8,767;15;16,47;14,2;17,276;69,385;8,6;25,96;23,51;14,72;87,65;5,85;3,475;6,9;3,986;23,45;17,1;14,6;11;10,016;25,619;0;0,62;60,401;17,75;15,673;0;18,08;32,4;0;23,65;28,45;15,851;10,9;11;27,2;12,3;24,79;8,74;29,33;9,168;51,049;0;28,12;0,42;23,61;13,8;6,544;51,13;46,31;2,404;45,05;20;0;14,615;62565,46;20789,05;8829,43;1339,22
05/07/2011;10,476;10,443;12,95;8,941;14;0;23,98;0;13,4;28,29;24,536;29,218;7,9;0;0;5,09;6,1;6,882;62,18;8,4;40,9;0;26,5;19,54;21,91;17,73;17,75;16,42;16,179;10,55;11,673;0;30,64;13,542;13,878;16,913;22,3;38,4;41,15;20,6;21,4;31,51;19,35;23,922;0;15,05;19,4;10,86;10,62;13,69;20,36;25,73;35,95;11,98;12,427;10,542;11,694;6,877;4,67;7,73;16,67;10,06;20,41;2,498;23,19;23,5;24,76;7,34;14,41;16,73;20,38;20,3;8,9;5,462;35,65;316;14,9;3,21;18,755;16,27;8,95;25,372;30,38;5,44;4,95;11,38;15,347;0;1,062;2,475;8,31;9,443;14,22;29,28;6,663;18,4;60,15;4,529;8;42,2;16,77;22,4;51,639;27,7;15,45;12,95;34,2;21,4;39,6;8,717;15,08;16,7;14,09;17,6;70,685;8,75;26,01;23,56;14,78;88,3;5,35;3,46;6,85;4,053;23,8;17;14,89;10,9;10,12;25,933;0;0,62;61,428;18,05;16,01;0;18;32,35;0;24,1;27,8;16,181;11,29;11;27,3;12,88;24,79;8,67;29,79;9,316;50,056;0;28,2;0,42;23,77;13,98;6,628;51,3;46,33;2,424;45,15;20;0;14,085;63038,81;20932,5;8894,6;1337,88
04/07/2011;10,604;10,343;12,75;9,016;13,92;0;24,2;0;13,4;28,43;24,5;29,318;7,94;0;0;5,16;6,07;7,105;62,95;8,55;41,5;0;26,55;20;22,16;17,7;17,74;17,48;16,764;10,8;11,748;0;30,78;13,646;13,823;17,157;22,3;38,29;41,9;20,55;21,651;31,5;19,55;24,182;0;15,35;19,5;10,85;10,909;13,6;20,75;26,05;35,95;12,05;12,533;10,566;11,644;6,767;4,755;7,99;17,08;10,08;20,69;2,368;23,3;23,88;24,6;7,45;14,65;17,12;20,67;20,06;8,98;5,574;35,9;313;15,11;3,32;19,05;16,4;8,965;25,388;30,413;5,57;4,85;11,5;14,357;0;1,103;2,481;8,31;9,568;14,567;29,08;6,763;18,25;61,25;4,64;8,19;42,4;16,4;23,2;53,015;27,8;15,7;13,46;34,5;21;41,1;8,9;15,39;17;14,65;18;72,075;9,03;26,25;23,8;14,7;89,52;5,25;3,475;7,05;4,087;23,45;16,62;14,75;10,95;10,112;26,619;0;0,572;64,362;18,2;15,833;0;18,69;32,4;0;24,1;27,99;16,338;11,39;11,667;26,81;12,87;25,1;8,69;29,8;9,355;49,61;0;28,45;0,41;23,9;14,22;6,628;52,35;47,05;2,453;46,15;20,26;0;13,846;63891,31;21129,28;8989,13;0
01/07/2011;10,604;10,373;12,8;9,001;14,14;0;23,98;0;13,38;28,12;24,364;28,909;7,64;0;0;5,04;6,18;7,171;63;8,5;41;0;26,6;20;22,39;18;17,4;17,8;16,997;10,87;11,725;0;30,54;13,635;13,791;17,119;22;38,47;41,2;20,25;21,83;31,5;19,27;24,232;0;15,23;19,5;11;11,074;13,55;20,86;26,16;34,54;11,94;12,537;10,539;11,545;6,8;4,85;7,9;17,3;9,8;20,35;2,462;23;23;25,01;7,46;14,5;16,69;20,3;19,42;9,05;5,603;35,9;297;14,81;3,45;19;16,55;8,928;25,413;30,149;5,41;4,78;11,5;13,862;0;1,1;2,481;8,198;9,537;14,667;29,11;6,657;18,785;60,65;4,622;7,87;42,49;16,2;22,8;52,118;28,05;15,79;13,55;34,5;20,97;40,1;8,727;15,1;17;14,87;17,632;72,975;9;26,3;23,75;14,95;89,99;5,01;3,49;7,2;4,028;23,68;16,19;15;10,51;9,984;26,876;0;0,572;63,286;18,13;15,733;0;18,5;31,34;0;24,1;28;16,47;11,29;0;26,7;13,18;25,13;8,81;29,75;9,168;49,908;0;27,99;0,42;23,14;13,91;6,119;51,69;46,63;2,453;46,35;20,3;0;13,977;63394,34;21007,38;8930,99;1339,67
30/06/2011;10,714;10,26;13,13;9,091;14,28;0;23,8;0;13,36;28;24,345;28,818;7,65;0;0;4,89;6,15;7,087;61,49;8,59;39,6;0;26,5;19,5;22,29;17,85;17,5;17,9;17,123;10,33;11,613;0;30,65;13,542;13,823;17,168;22,3;38;41,5;19,86;22,009;31,3;19,19;24,132;0;14,87;19,22;10,55;10,917;13,55;20,89;26,38;33,86;11,9;12,533;10,401;11,843;6,667;4,825;7,88;16,97;9,85;20,55;2,462;22,73;22,41;25,28;7,43;14,28;16,3;20;18,63;9;5,667;35,9;280;14,7;3,68;19,175;16,4;8,906;25,455;30,124;5,38;4,75;11,5;12,872;0;1,098;2,531;8,192;9,481;14,333;29,36;6,667;19;59,5;4,417;7,6;41,5;16,25;22,5;49,964;27,2;15,4;12,96;34,1;21,3;39;8,667;14,59;17,05;15;18;72,135;8,79;26,25;23,72;14,9;88,01;5,04;3,5;7,2;4,028;24,3;16,2;14,9;10,65;9,92;26,571;0;0,572;62,406;18,3;15,493;0;18,49;30,52;0;24,1;28,15;16,181;11,29;11,667;27,5;13,05;25,25;8,9;28,8;9,059;49,798;0;27,65;0,42;23,48;13,7;5,949;49,49;44,64;2,482;45,4;20,96;0;13,692;62403,64;20745,41;8804,21;1320,64
29/06/2011;10,513;10,284;13,05;9,008;13,94;0;24;0;13,4;27,81;24,164;28,682;7,5;0;0;4,86;6,24;7,31;61,59;8,54;39,02;0;26,65;18,5;22,67;17,78;17,7;17,97;17,528;10,47;11,85;0;30,55;13,299;13,796;17,222;22,22;38,79;42;20;21,919;31,4;19,25;24,012;0;15,3;19,22;10,75;11,264;13,6;20,8;26,31;34,06;11,75;12,71;10,096;11,983;6,583;4,735;8,22;17,4;9,76;20,7;2,448;22,72;22,99;25,5;7,58;14,1;16,18;20;18,8;8,89;5,615;35,26;277,002;15,03;3,45;19,175;16,09;8,854;25,372;30,066;5,23;4,83;11,47;13,367;0;1,09;2,438;8,26;9,625;14,67;29,7;6,733;18,995;60,36;4,317;7,58;40,79;16,42;22,5;50,023;27,8;14,7;13,3;34,7;21,15;39,7;8,7;14,53;16,7;14,86;17,52;70,985;8,96;25,75;23,38;14,4;86,7;4,48;3,495;7,17;4,011;24,4;16,6;15,05;10,65;9,808;26,667;0;0,591;63,139;18,01;15,797;0;18,65;30,2;0;24,4;28;16,098;11,37;0;27,15;13,05;25;8,8;28,5;8,862;49,699;0;27,8;0,41;23,7;13,81;5,949;49,14;44,41;2,511;45,07;20,3;0;14,138;62333,97;20660,36;8762,63;1307,41
28/06/2011;10,422;10,14;13,25;9,023;13,98;0;23,99;0;13,6;27,42;24,055;28,455;7,35;0;0;4,9;6,19;7,217;61,11;8,025;38,91;0;26,15;18,25;22,45;17,55;17,15;17,6;17,707;10,62;11,925;0;30,15;13,177;13,823;17,157;22,25;38,6;42,4;20,45;21,874;30,75;18,88;24,772;0;15,47;19,04;10,69;11,446;13,8;20,55;26,13;34,31;12,02;12,583;9,846;11,744;6,683;4,65;8,33;17,34;9,65;20,85;2,462;23,7;22,88;25,5;7,64;13,62;15,69;19,4;19,05;8,75;5,595;35,57;276;15;3,44;19,5;16,05;8,802;25,446;29,793;5,18;4,77;11,5;13,862;0;1,09;2,5;8,448;9,806;15,667;29,8;6,833;18,65;60,99;4,421;7,6;41,2;16,24;22;50,562;27,3;14,52;13,6;35,3;21,34;40;8,983;14,46;16,8;14,81;17,28;73,234;9,17;25,85;23,45;14,4;86,5;4,45;3,505;7,37;4,037;24,35;16,4;0;10,3;10,08;27,048;0;0,62;64,753;17,75;15,833;0;18,95;30;0;24,48;27,8;15,892;11,65;0;27,28;12,98;25,4;8,92;28,7;8,862;49,481;0;27,71;0,41;23,88;13,18;6,034;49,11;44,5;2,511;45,4;20,25;0;13,9;62303,37;20627,74;8742,2;1296,67
27/06/2011;10,294;10,106;12,91;8,82;14;0;23,9;0;13,06;26,83;23,627;27,8;7,3;0;0;4,88;6,15;7,059;60,42;8,2;38,32;0;26,06;18,5;22,53;17,51;17,5;17,5;17,573;10,22;11,793;0;30,2;13,177;13,542;16,897;21,75;38,6;41,85;19,96;21,472;30,41;18,6;24,972;0;15,4;18,52;10,7;11,058;13,59;20,54;25,97;33,97;12,1;12,917;9,846;11,694;6,717;4,68;8;16,85;9,69;20,45;2,281;23,56;22,2;24,84;7,48;13,3;15,41;19,2;18,43;8,36;5,472;34,9;274;14,6;3,41;19,29;15,78;8,564;24,752;28,934;5,11;4,63;11,5;12,872;0;1,065;2,474;8,073;9,424;15,897;29,6;6,933;18,3;58,6;4,291;7,54;40,88;16;21,3;48,468;27,39;14,35;13,62;34,74;21,4;39,31;8,667;14,31;16,8;14,81;17,4;65,016;8,97;25,43;23,08;14,4;85,5;4,49;3,475;7,16;3,936;24,4;16,68;0;10,14;10,04;26,095;0;0,61;63,042;17,25;15,767;0;18,49;30,4;0;23,79;28,15;15,438;11,24;11,5;27,3;12,79;25,48;8,9;29,51;8,774;49,56;0;27,7;0,41;22,4;12,98;5,864;48,52;44,04;2,462;46,01;20,15;0;13,585;61216,98;20287,08;8586,27;1280,1
24/06/2011;10,604;10,006;12,75;8,648;14,09;0;23,7;0;12,96;26,95;23,527;27,664;7,4;0;0;4,89;6,28;6,928;60,2;0;39;0;25,9;18,5;21,95;17,8;17,3;17,63;17,752;10,33;11,713;0;30,3;13,302;13,574;16,995;22,05;38,98;42,26;19,43;21,606;30,67;18,55;25,281;0;14,85;19;10,78;10,818;13,35;20,34;26;34,47;11,98;12,7;10,166;11,694;6,507;4,725;7,89;16,89;9,75;20,56;2,238;24,5;22,3;25,11;7,43;13,4;15,42;19,05;18,43;8,39;5,49;35,5;275;14,47;3,39;20,2;15,6;8,542;24,876;28,926;5,09;4,67;11,32;13,862;0;1,067;2,499;7,941;9,293;0;29,3;7;18,9;57,5;4,455;7,4;41,3;16,2;21,39;49,126;28;14,3;13,3;35,5;21,05;38,68;8,963;14,47;16,57;14,92;17,26;65,056;8,83;25,2;22,87;14,45;84,8;4,54;3,485;6,96;3,919;24,61;16,9;0;10,3;10,08;25,524;0;0,601;61,966;17,26;15,7;0;18,02;30,39;0;22,47;28,2;15,686;11,65;0;27,31;12,44;25,05;8,95;30;9,02;49,431;0;27,53;0,41;21,7;12,93;5,779;48,88;44,1;2,472;45,45;20;0;13,462;61016,72;20244,73;8562,47;1268,45
22/06/2011;10,504;9,998;12,9;8,527;13,78;0;24,5;0;12,83;27,26;23,455;27,864;7,63;0;0;4,87;6,3;7,05;60,32;0;38,96;0;25,93;18,75;22,47;18,05;17,1;17,37;18,292;10,43;11,6;0;30,6;13,194;13,52;16,724;22,005;39;41,5;19,96;21,919;29,95;18,59;25,381;0;14,84;19,8;10,6;10,595;13,42;20,48;26,08;33,95;12,05;12,667;10,08;11,595;6,767;4,605;8,12;16,76;9,69;21,21;2,23;23,74;21,86;24,72;7,5;14,2;15,57;19,3;17,65;8,34;5,613;35,6;280;14,61;3,3;19,005;15,85;8,564;24,744;29,091;5,24;4,68;11,2;14,357;0;1,073;2,489;7,979;9,368;15,95;29,04;6,92;18,45;58;4,273;7,5;40,71;16,25;20,9;49,605;27,75;14,3;13,01;35,35;21,41;39,8;8,783;14,35;16,31;14,6;17,92;66,126;8,69;25,71;23,26;14,4;85,2;4,49;3,43;7,03;3,978;24,5;16,88;0;10,45;9,8;25,714;0;0,61;61,134;17,51;15,5;0;17,9;30,59;0;22,61;28,49;15,438;11,75;0;26,31;12,38;25,03;8,7;29,7;9,01;49,134;0;27,15;0,4;22,22;13,16;5,779;48,55;43,85;2,453;44,45;20,4;0;13,585;61194,09;20304,13;8600,8;1287,14
21/06/2011;10,65;10,042;13,21;8,37;13,75;0;24,39;0;12,85;27,05;23,409;27,655;7,69;0;0;5;6,39;7,115;60,48;0;38,75;0;25,9;18,9;21,65;18,15;17,55;18,29;18,337;10,59;11,693;0;30,7;13,247;13,661;16,886;22,345;38,45;41,8;19,6;21,955;30,5;18,85;24,932;0;14,85;19,8;10,82;10,876;13,45;20,7;26,5;34,1;12;12,817;10,031;11,644;6,913;4,605;8,25;17,05;9,66;21,57;2,303;24;22,15;25,25;7,64;13,57;15,62;19,55;17,98;8,26;5,641;34,9;281,202;14,51;3,28;19,825;15,85;8,534;24,851;28,868;5,3;4,69;11,15;13,367;0;1,082;2,5;8,104;9,418;0;29;6,933;19,15;59,11;4,473;7,45;41,1;16,6;21,2;49,844;28,35;14,27;13,54;35,25;22,18;40,09;8,867;14,5;16,62;14,95;17,6;65,576;8,98;25,75;23,24;14,3;85,69;4,53;3,5;6,93;3,953;24,99;16,3;0;10,45;10,08;26,19;0;0,62;63,335;17,65;15,683;0;17,99;30,35;0;22,34;29,02;15,603;12,18;11,5;27;12,51;25,16;8,67;30,05;9,059;49,511;0;26,69;0,41;22,33;13,31;5,864;48,39;43,65;2,52;45,85;20,5;0;13,385;61423,61;20322,88;8603,96;1295,52
20/06/2011;10,577;9,934;13,42;8,152;13,89;0;23,65;0;12,8;27,25;23,282;27,636;7,69;0;0;5,18;6,33;7,236;60,4;0;38,65;0;25,3;18,4;21,3;18,28;17,65;17,7;18,247;10,56;11,738;0;30,94;13,229;13,552;16,74;22,05;38,4;41,6;19,11;22,009;29,88;18,9;24,382;0;15,02;19,8;10,71;10,678;13,6;20,66;26,34;33,71;12,38;12,687;9,882;11,704;6,897;4,605;8,1;16,91;9,72;21,5;2,31;24;22;25,1;7,65;13,64;15,6;19,4;18,26;8,33;5,656;34,3;277,7;14,5;3,12;20;15,8;8,594;24,719;29,091;5,26;4,65;11,3;12,872;0;1,069;2,436;8,079;9,381;0;29,04;6,89;19,65;57,75;4,633;7,5;40,9;16,2;21;49,964;28,3;14,3;13,78;35,75;21,56;39;8,667;14,1;16,35;14,9;16,92;65,986;9,04;25,5;23,1;14;85,02;4,45;3,45;7,05;3,936;24,45;15,7;0;10,66;9,928;25,581;0;0,62;63,628;17,95;15,177;0;17,92;30,36;0;22,15;28,11;15,487;12,35;0;26,88;12,15;25,17;8,6;29,41;9,069;48,717;0;26,02;0,41;22,05;13,07;5,779;47,95;43,3;2,53;45,15;20,4;0;13,338;61168,24;20223,75;8569,24;1278,36
17/06/2011;10,33;9,724;13,1;8,392;14;0;23,39;0;12,9;27,05;23,545;27,545;7,89;0;0;5,26;6,31;7,171;60,3;0;38,1;0;24,86;17,5;21,65;18,6;17,99;17,62;18,202;10,9;11,813;0;29,94;13,212;13,124;16,263;22,05;37,99;41,5;18,66;21,955;30,88;19,04;24,992;0;14,95;20;10,78;10,496;13,15;20,95;26,51;34,08;12,65;12,763;10,006;11,744;6,7;4,6;8,03;17,38;9,7;21,26;2,332;24,6;21,7;24,67;7,7;13,99;15,7;19,49;17,94;8,3;5,692;33,87;275;14,65;3,15;20,45;16,17;8,534;24,645;28,917;5,14;4,7;11,5;12,872;0;1,082;2,45;8,054;9,293;15,967;29,2;6,893;19,5;56,4;4,362;7,5;41,25;16,5;21,15;49,066;28,1;13,99;13,74;36,15;21,88;38,4;8,607;14,29;16,2;14,6;16,52;65,896;9,15;25,67;23,24;14,4;84,93;4,68;3,4;7,5;3,986;24,9;16,27;0;10,5;10,128;25,2;0;0,62;63,579;18;15,267;0;18,1;30,5;0;23;28,9;16,016;12,12;0;26,31;12,53;25,8;8,55;30,15;9,059;48,826;0;25,85;0,41;21,58;13,22;5,779;47,22;42,71;2,414;45,42;20,5;0;13,269;61059,98;20177,15;8541,3;1271,5
16/06/2011;10,476;9,794;12,95;8,475;13,8;0;24,41;0;12,91;27,05;23,436;27,636;8;0;0;5,36;6,35;7,115;60,09;0;38,12;0;24,7;17,5;22,5;18,15;17,79;17,75;18,193;10,48;11,423;0;29,9;13,472;12,902;16,371;21,75;36,99;41,6;18,36;21,561;29,82;19,02;25,281;0;15;19,59;10,8;10,57;13,13;21,39;28,25;34,18;12,5;12,667;9,969;11,495;7;4,59;8,08;17,15;9,7;21,3;2,238;23,25;21,46;24,7;7,69;14,37;15,94;19,79;17,9;8,51;5,741;34,7;272,998;14,89;3,1;20,25;16;8,579;25,446;29,24;4,99;4,47;11,45;12,377;0;1,079;2,356;8,423;9,243;15,9;28,8;6,933;19,775;57,21;4,232;7,4;40,5;16,8;21,2;50,263;28,14;13,98;13,5;36;21,5;38,56;8,81;13,77;16,43;14,38;16,8;65,886;8,95;25,87;23,29;14,3;84,7;4,29;3,45;7,63;3,911;25,2;17,14;0;10,5;10,096;25,762;0;0,63;62,748;17,62;15,5;0;17,9;30,7;0;21,15;29,47;15,438;12,05;0;26,5;12,68;25,61;8,7;31,4;8,872;49,015;0;25,91;0,4;20,76;13,3;5,779;47,46;42,78;2,559;44,3;20,3;0;13,2;60880,62;20177,7;8547,28;1267,64
15/06/2011;10,522;9,844;13,01;8,34;14,1;0;25,55;0;12,8;27,6;23,718;27,945;8,17;0;0;5,4;6,37;7,245;60,76;0;38,5;0;24,53;17,7;22,73;18,4;17,6;17,92;19,02;10,68;11,5;0;29,97;13,74;13,119;16,317;21,785;37,44;40,45;18,93;21,203;29,8;19,4;24,992;0;15,28;19,54;10,75;10,504;13,14;21,3;27,82;34,16;12,55;12,53;9,783;11,604;7,333;4,705;8,33;17,3;9,8;21,65;2,245;23,75;21,57;24,41;7,84;14,62;16,2;20,03;18,52;8,76;5,744;36,45;273,4;15,25;3,14;20,15;16;8,646;25,397;29,421;5,09;4,57;11,4;12,377;0;1,098;2,358;8,442;9,512;0;28,25;7;19,75;58,5;4,195;7,46;42;16,89;21,41;51,16;28,1;13,89;14,02;35,8;22,1;39,45;8,937;14,15;16,5;14,92;17,44;66,586;9,14;25,81;23,3;14,5;85,7;4,34;3,47;7,45;3,86;24,4;17,49;0;10,85;10;26,667;0;0,649;64,362;17,4;15;0;17,9;30,61;0;22,34;29,89;15,727;12,18;0;26,05;12,7;26,19;8,84;31,4;9,119;48,37;0;25,75;0,4;20,97;13,6;5,864;48;43,27;2,511;44,5;20,34;0;13,354;61603,74;20340,82;8620,91;1265,42
14/06/2011;10,559;9,95;13,1;8,46;14,4;0;26;0;12,84;27,64;23,545;27,755;8,32;0;0;5,37;6,35;7,459;61,2;0;38,69;0;24,48;17,7;23,2;18,69;17,8;18,15;19,622;11,13;11,75;0;30;13,778;13,13;16,366;22,025;37;40;18,92;22,098;30,42;19,55;24,982;0;15,45;19,32;10,8;10,62;13,3;21,32;27,77;34,3;12,69;12,567;9,845;11,644;7,167;4,75;8,55;17,37;9,8;21,9;2,281;23,3;21,54;24,41;8;14,53;16,3;20,12;18,87;8,98;5,769;36,79;276;15,34;3,08;20;16,1;8,594;24,942;29,14;5,22;4,6;11,25;11,882;0;1,082;2,381;8,605;9,762;16,167;28,01;6,967;19,445;59;4,25;7,45;42,95;17,12;22,59;52,237;28,16;14,01;14,15;36,2;21,99;40;9;14,56;16,74;15,27;17,6;65,986;9,04;26,15;23,6;14,3;85,9;4,4;3,53;7,36;3,919;24,55;18;0;10,89;10,008;26,667;0;0,63;66,025;17,44;15,633;0;17,87;30,9;0;23,3;29,9;15,603;12,23;0;25,55;13,22;25,3;8,83;31,3;9,188;48,062;0;26,16;0,41;21,67;13,9;5,949;48,32;43,51;2,53;43,74;20,84;0;13,269;62204,83;20465,84;8675,42;1287,87
