Date;ABCB4 BS Equity;ABEV3 BS Equity;ALLL3 BS Equity;ALPA4 BS Equity;ALSC3 BS Equity;ALUP11 BS Equity;AMAR3 BS Equity;ANIM3 BS Equity;ARTR3 BS Equity;BBAS3 BS Equity;BBDC3 BS Equity;BBDC4 BS Equity;BBRK3 BS Equity;BBSE3 BS Equity;BBTG11 BS Equity;BEEF3 BS Equity;BEMA3 BS Equity;BISA3 BS Equity;BOVA11 BS Equity;BPHA3 BS Equity;BRAP4 BS Equity;BRCR11 BS Equity;BRFS3 BS Equity;BRIN3 BS Equity;BRKM5 BS Equity;BRML3 BS Equity;BRPR3 BS Equity;BRSR6 BS Equity;BTOW3 BS Equity;BVMF3 BS Equity;CCRO3 BS Equity;CCXC3 BS Equity;CESP6 BS Equity;CIEL3 BS Equity;CMIG3 BS Equity;CMIG4 BS Equity;CPFE3 BS Equity;CPLE3 BS Equity;CPLE6 BS Equity;CRUZ3 BS Equity;CSAN3 BS Equity;CSMG3 BS Equity;CSNA3 BS Equity;CTIP3 BS Equity;CVCB3 BS Equity;CYRE3 BS Equity;CZLT33 BS Equity;DIRR3 BS Equity;DTEX3 BS Equity;ECOR3 BS Equity;ELET3 BS Equity;ELET6 BS Equity;ELPL4 BS Equity;EMBR3 BS Equity;ENBR3 BS Equity;ENEV3 BS Equity;EQTL3 BS Equity;ESTC3 BS Equity;ETER3 BS Equity;EVEN3 BS Equity;EZTC3 BS Equity;FHER3 BS Equity;FIBR3 BS Equity;FJTA4 BS Equity;FLRY3 BS Equity;GETI3 BS Equity;GETI4 BS Equity;GFSA3 BS Equity;GGBR3 BS Equity;GGBR4 BS Equity;GOAU4 BS Equity;GOLL4 BS Equity;GRND3 BS Equity;HBOR3 BS Equity;HGTX3 BS Equity;HRTP3 BS Equity;HYPE3 BS Equity;IDNT3 BS Equity;IGTA3 BS Equity;IMCH3 BS Equity;ITSA4 BS Equity;ITUB3 BS Equity;ITUB4 BS Equity;JBSS3 BS Equity;JHSF3 BS Equity;JSLG3 BS Equity;KEPL3 BS Equity;KLBN11 BS Equity;KLBN4 BS Equity;KROT3 BS Equity;LAME3 BS Equity;LAME4 BS Equity;LEVE3 BS Equity;LIGT3 BS Equity;LLIS3 BS Equity;LPSB3 BS Equity;LREN3 BS Equity;LUPA3 BS Equity;MAGG3 BS Equity;MDIA3 BS Equity;MGLU3 BS Equity;MILS3 BS Equity;MMXM3 BS Equity;MPLU3 BS Equity;MRFG3 BS Equity;MRVE3 BS Equity;MULT3 BS Equity;MYPK3 BS Equity;NATU3 BS Equity;ODPV3 BS Equity;OGXP3 BS Equity;OIBR3 BS Equity;OIBR4 BS Equity;OSXB3 BS Equity;PCAR4 BS Equity;PDGR3 BS Equity;PETR3 BS Equity;PETR4 BS Equity;PFRM3 BS Equity;PIBB11 BS Equity;PMAM3 BS Equity;POMO4 BS Equity;POSI3 BS Equity;PRML3 BS Equity;PSSA3 BS Equity;QGEP3 BS Equity;QUAL3 BS Equity;RADL3 BS Equity;RAPT4 BS Equity;RENT3 BS Equity;RLOG3 BS Equity;RPMG3 BS Equity;RSID3 BS Equity;SANB11 BS Equity;SBSP3 BS Equity;SEER3 BS Equity;SLCE3 BS Equity;SLED4 BS Equity;SMLE3 BS Equity;SMTO3 BS Equity;STBP11 BS Equity;SULA11 BS Equity;SUZB5 BS Equity;TAEE11 BS Equity;TBLE3 BS Equity;TCSA3 BS Equity;TGMA3 BS Equity;TIMP3 BS Equity;TOTS3 BS Equity;TPIS3 BS Equity;TRPL4 BS Equity;UCAS3 BS Equity;UGPA3 BS Equity;UNIP6 BS Equity;USIM3 BS Equity;USIM5 BS Equity;VAGR3 BS Equity;VALE3 BS Equity;VALE5 BS Equity;VIVR3 BS Equity;VIVT4 BS Equity;VLID3 BS Equity;VVAR11 BS Equity;WEGE3 BS Equity;IBOV Index;IBX Index;IBX50 Index;SPX Index
01/09/2010;443239;8291234;2958900;508176;69600;0;188600;0;218000;5008500;5868428;7687457;644800;0;0;196600;117300;5115226;451890;0;829500;0;2724000;0;2125900;925000;125700;747500;1706157;18688500;2378800;0;847100;6126220;124147;3757811;1103600;400;842700;2279000;1698100;135200;3351100;138366;0;2775600;176000;1100;2237242;1047300;1043000;1480679;1167500;1919200;903300;3398935;233512;18000;166000;414800;236700;98100;3612500;149322;84700;492100;844600;5818400;273400;6257900;1278500;1057700;69800;335400;545400;0;1222600;630600;164600;0;16759158;194689;11591074;7365500;205500;249200;179109;0;29932080;969600;80783;4588482;1800;676500;56400;219400;1116200;839671;264000;13000;0;52000;637068;176800;3552200;2650000;125800;255000;732000;4761000;23292000;65200;785900;600000;1288499;7572200;4855000;19351100;156000;18910;5761200;2362000;158900;2577562;253200;0;0;591300;955750;489720;0;12348632;342423;5499700;801900;0;65300;41000;0;29400;1035400;468775;1387500;9300;554700;51700;146200;1213200;487500;229054;231327;0;1858400;4905200;660000;5961600;3804005;3275500;20164500;3220288;195700;158950;0;312650;281601888;321766592;261184992;981474240
31/08/2010;673391;7089968;3243800;444687;629900;0;283600;0;849500;6019900;238541;10127521;658200;0;0;436700;66100;9239165;221690;0;663600;0;4743200;0;1411700;1476400;129700;426500;1352160;15233200;2592400;0;1869800;4675392;181517;5273221;1799600;2900;659800;5295500;1690700;331800;2669800;283044;0;3031800;130400;32800;2688523;375100;868450;744645;1104800;2636900;1023000;2333696;448535;274200;238600;614100;302000;65900;1489600;92206;67000;288100;641700;3693100;229800;3077900;766700;1471700;41100;164580;1274700;0;1316300;280500;285800;0;13654566;411158;17100204;8091600;406500;78800;202426;0;15084669;691200;300166;4426428;10200;496600;113100;180000;1167100;1258025;209500;7300;0;95800;570186;211400;6308100;2673100;193300;690600;720800;1363500;12990900;14200;842500;780000;766916;7928200;4498500;15880700;168100;17280;316800;1978000;59900;3024771;296600;0;0;419400;663250;288645;0;11278434;474919;8279400;1398300;0;106900;244500;0;14000;77000;301857;612200;0;524400;65700;116700;1097400;439500;122845;359237;0;1363600;3142000;1388600;4528200;3485062;2688800;12567700;271024;205100;99660;0;227890;232002000;271651008;218121792;1235332992
30/08/2010;129625;4292021;1171400;152266;174700;0;272000;0;239500;5927300;147286;5319299;264900;0;0;242500;84700;1948986;210840;0;677600;0;1389300;0;909500;294200;99400;386100;410862;12292900;874800;0;1056000;1550592;147390;3952794;819200;1000;411500;1086000;516600;635900;1558500;110112;0;1108200;127100;400;1622320;275700;594871;494027;485300;1067500;876600;2597017;492545;37200;131400;505100;287700;17700;1232600;57420;152700;174000;233900;1610300;258000;2495400;431600;1324700;110500;139230;731400;0;1029100;800200;16600;0;4306404;293304;5665462;2838300;235500;15900;61634;0;12330569;292800;403424;3679190;4500;1212200;159900;52000;545700;331073;259500;11200;0;19400;257434;221900;939200;853100;75700;224500;627200;619800;8254000;11900;437600;152500;1055072;3243800;2581000;22064700;60400;11720;402200;1076800;67200;2563024;85400;0;0;187200;174875;112770;0;7350624;170629;2151600;477000;0;97700;14900;0;24800;13700;83580;1033400;2700;344700;41000;170000;242600;248500;1116;135974;0;355600;2493600;595000;3554600;1419452;2211500;10854800;473179;65800;42240;0;131950;141798896;160656096;133605000;696806272
27/08/2010;490823;6231564;1319200;508974;241000;0;71700;0;768500;7448300;255714;5920837;1007600;0;0;349300;76200;3415031;283250;0;1000700;0;2178000;0;2783600;3243200;131400;769500;871397;7328300;2477600;0;1665100;3495744;466521;8323594;1368600;4700;689100;1440500;1411100;245400;2065100;92378;0;2963100;52800;200;3133271;248500;766021;1443832;742000;1409600;1238100;1336529;850549;132300;125000;1331800;767000;78500;1443700;38280;39300;362800;391900;4346000;130400;4708400;813600;1187800;196000;712140;1565400;0;1624700;808700;155400;0;9654145;298265;9746429;7390600;247000;15200;271196;0;21049948;720000;231924;2476572;3000;1068500;29700;194400;1094000;1029587;427600;19900;0;158300;806981;189100;2477800;3623900;179600;339800;699200;571800;10019000;66900;564500;155000;1773262;9274400;3373100;14877000;41100;29830;227100;543600;61100;2949342;106600;0;0;170100;358500;298935;0;16703364;647429;2949000;778200;0;52700;19800;0;46300;130200;316514;1249200;27300;626700;166900;142300;421600;285500;331103;141618;0;583200;4273600;683400;6016800;2254794;3213600;12431800;1944186;114700;86460;0;360620;192212704;227620800;178345504;934617152
26/08/2010;309677;8533990;1799300;392113;396600;0;241200;0;386000;4376900;252301;4708261;384100;0;0;236000;197900;2199284;478930;0;719100;0;1990200;0;3593200;1538200;367000;561800;937027;11416500;2488800;0;1030200;4279680;329645;9977356;1174600;3900;736300;2658500;1218500;201600;3307000;287052;0;2322900;95400;0;1967460;502700;786426;973135;662600;1570400;1940400;827818;651702;60600;63000;1896000;188000;130900;1772300;47090;18400;425600;565100;4517500;258000;4773000;824800;969000;120700;143520;408600;0;1475400;141100;201400;0;7240406;242363;7202404;6876900;158400;198300;113482;0;9761414;925600;394304;3592218;3000;1227900;111600;35000;804200;356665;571800;3500;0;605900;666799;696200;1218300;2298100;89900;141700;748000;450900;7643800;24200;671100;242500;840856;7149200;3962500;22021900;98400;21350;275600;1214000;97800;3007850;405300;0;0;95400;202250;372960;0;11007864;498167;2539800;675900;0;261700;107400;0;170700;48600;196474;624600;26100;657900;132700;13900;652400;128500;96876;164902;0;1100800;12760200;1084800;9708000;1279561;2681400;15645200;869514;185300;148940;0;246480;189582000;211683008;176755504;842887424
25/08/2010;179396;4990257;1426100;163314;21100;0;39700;0;583000;3086300;330347;5727872;331100;0;0;330500;107300;2017885;768450;0;899000;0;1660600;0;4188800;1278400;451500;275200;458624;11866600;1276000;0;623700;4939315;205683;5590322;609000;0;714500;1481000;3021300;153900;4745100;159807;0;2176800;79100;5500;1561045;1097900;748516;552401;673400;1651000;1276800;1127997;543788;71100;106000;958200;247200;110300;1134400;83700;588900;168500;293400;3259800;320500;4890700;853100;1277800;35400;106860;964200;0;1074600;374100;243800;0;7802205;205700;6628138;6209900;179300;62400;184248;0;14968418;1751200;129806;2593511;5700;387000;68400;12000;1158400;249719;324900;36300;0;43700;631988;98300;1017100;1664100;167700;80200;1026700;645900;9017400;35500;556200;107500;919299;6962800;3958300;21490500;32700;20720;762300;942000;574900;2177182;514500;0;0;30600;608000;475545;0;22114868;413067;2967500;679500;0;21600;20300;0;134600;219000;458479;540500;12300;353000;162200;94700;601200;1372500;81863;78318;0;1121200;10100000;799400;8072600;1167336;3610200;16598700;896233;235600;264990;0;151320;186724608;213313904;174374496;918770368
24/08/2010;257827;4312042;2215200;86781;1071000;0;69800;0;383000;3552300;242835;4500826;481400;0;0;113900;24700;3109291;320480;0;633700;0;1942000;0;999100;1314400;19000;631500;489079;9336400;1402800;0;392000;1989504;287218;9881063;635800;100;456000;1835500;1048700;42900;3142000;1012546;0;2021600;57300;3600;921294;315500;679096;430646;487100;1633800;751500;1105418;73148;42000;197400;469900;156400;85100;1225400;52559;14200;233400;499400;4441400;84400;5154200;996900;1574400;192500;121290;458100;0;1634600;550700;107000;0;7525621;188518;5133304;8485800;581900;107500;54946;0;15278069;1629600;119057;4134080;5700;665900;80700;446400;704800;238675;724700;11800;0;55300;512980;405900;1703100;2028200;56700;155600;759000;319200;19555000;32400;511900;885000;1169234;4570600;2879100;15741900;9000;24350;480100;1210400;94900;1879281;267000;0;0;67800;337250;204855;0;6703115;566991;2250900;648300;0;102200;40600;0;55000;32500;373688;1048600;10200;222100;39300;78600;298200;669500;8724;77008;0;898000;5346300;520200;6827800;874198;2609600;16482000;745963;150600;147400;0;98670;171664496;192033600;163348192;1005681408
23/08/2010;661031;8614074;1931400;173429;71900;0;74200;0;585000;2241300;146735;2576366;460000;0;0;276200;60700;2589425;164380;0;888300;0;1638900;0;1096300;1123000;30200;992200;887130;12718200;1699200;0;298300;3282739;75632;1451584;329600;120700;302400;1778000;928400;88200;2554000;85264;0;2271700;154800;2900;1155647;249400;502745;351346;418400;736700;761100;1987693;154335;57300;75600;431500;120200;29100;710700;109068;209800;127900;389400;4506000;193400;3617300;507300;1403100;87100;99840;598200;0;1166600;128900;129400;0;4785942;107932;3091066;8411700;167000;62900;118213;0;11447059;583200;259449;2702144;300;398300;94500;16400;642300;283392;181000;28400;0;210100;493728;36600;934300;2557800;232300;241200;653400;1334700;10465800;28200;738000;152500;809939;6854600;3175300;10445000;22000;19540;785600;781200;69000;2026802;169700;0;0;15600;389125;354795;0;12003087;333958;1652500;2116500;0;233300;32100;0;24800;16000;333714;456100;0;188800;46100;42800;220500;450500;112397;105332;0;509200;2262900;520200;3745600;1419581;3843500;13315700;335337;38000;102630;0;482950;146633600;167034400;138859600;735543808
20/08/2010;82916;6259093;1575300;114466;12400;0;17400;0;448500;3408500;232377;1994268;150400;0;0;358400;50700;4796998;307930;0;261600;0;1684200;0;1874000;2152600;678500;550300;661021;11325900;1591600;0;371300;2457101;107545;2374665;617200;300;407400;816500;1686200;231600;3286100;479422;0;1534000;31500;0;593723;268000;451930;339331;459200;1265700;899100;1021739;83799;24300;182000;365800;119900;42800;1185000;60002;57000;151500;282500;3877200;107500;4046600;834600;993600;16000;86190;1138200;0;1630600;183200;83800;0;3035007;84095;3577123;3656000;224000;80600;201300;0;47975874;444000;63356;2771363;9600;524500;83700;41000;514400;592107;261500;2900;0;187900;430238;30200;729000;2259000;91000;82700;285600;715500;8575000;17000;2362900;42500;2133257;6318600;5419800;17204600;10900;20390;415700;2436800;63000;1173135;240400;0;0;22500;337250;266280;0;27416699;201197;1252800;361200;0;25200;29200;0;92700;11400;282719;896700;0;463400;68400;100300;582800;183000;11564;87189;0;448000;12283800;815600;5884800;1092683;2754400;9512500;1061623;160800;30250;0;107510;150279696;180421600;132863296;1062667008
19/08/2010;117373;8781751;3204300;380267;30700;0;30300;0;240500;3342900;106667;2528318;214900;0;0;462600;43000;1754345;469660;0;664700;0;1968900;0;2786100;1129800;36600;1612500;1415317;11428600;1368800;0;493000;3213619;59399;1912202;1099600;2900;756700;1634500;780000;223100;2876700;579614;0;2745500;145800;3100;1145047;232200;693700;489621;806800;1969700;1416000;1978395;337105;88200;128400;443600;130300;104900;1225300;46635;73700;255300;330700;6771700;289200;7123800;1242200;952300;59200;823680;249300;0;2143600;561300;128200;0;5365541;93533;4636115;7727400;227500;104400;127379;0;16034760;1796800;71010;4955098;331800;572100;32700;438800;915200;652988;410900;10200;0;275700;400491;211100;1273200;3767300;211500;84800;1063900;1721700;9793200;35800;736600;295000;1169834;7623800;5842800;26365700;10500;30350;724800;421600;103300;3489021;334000;0;0;9600;313625;615195;0;26304160;337496;1196300;550200;0;24400;34700;0;35900;5200;255585;720900;0;509700;27000;37500;378300;388000;76081;99284;0;1460800;15149700;1013600;6250000;3413222;2316200;10956500;1093417;136700;119790;0;106990;203735296;229514592;192112304;975990592
18/08/2010;1061609;12896084;5927500;7236381;1314000;0;93000;0;100000;3993500;102264;3820422;423200;0;0;475100;26900;2573708;192970;0;1057000;0;2613800;0;1925100;1571000;575300;1324000;721706;19212200;3055200;0;644100;4370342;73419;3071219;1879200;2000;673400;1674500;2346400;233300;4567700;419005;0;2861800;212100;600;1728896;282400;1166236;797612;1504600;2251300;1931400;3435793;128210;111000;200400;781000;373600;66300;1322700;30229;22600;327200;632800;5263600;474700;5416600;1225400;1209300;142300;548730;264900;0;5370700;1714900;71000;0;6609293;65824;6203428;7986900;134500;14000;91980;0;12186840;1119200;129969;4315027;3300;831700;18300;73600;1012600;244062;375500;26000;0;261800;569685;102000;2362100;3332100;306500;263400;1046100;1856100;18975500;16200;599600;72500;1894828;11303400;5023400;20457900;26100;15010;403900;1720400;224400;5530598;295200;0;0;47400;317000;253785;0;11116195;664891;1395600;656400;0;99600;29900;0;55400;45700;114105;540700;0;530800;117600;67900;515400;153500;236357;168128;0;1280000;2117500;1088200;8291600;4728556;3106000;17285200;299090;165300;46310;0;282360;256569504;287328512;245406400;779837248
17/08/2010;384608;10816394;3236900;346193;105300;0;107100;0;236000;4695500;148277;3192816;1643400;0;0;714600;18400;3542710;489910;0;497500;0;1872900;0;1239500;456600;130100;1083700;516050;10317600;5494000;0;393400;4440153;315626;2399015;1865600;3500;582100;1329500;1045200;447100;2682300;473911;0;2816000;90000;600;1033243;1054700;711205;445065;405900;1442700;699300;3510838;190105;105900;225000;1359600;356500;66600;990900;46483;87000;314700;388600;6270600;243000;4056100;940600;911400;46000;917670;588300;0;2302500;1458700;136000;0;5425012;160083;4412991;11764500;185500;90900;125666;0;7749209;913600;410102;2655075;120900;551600;96300;118800;623900;631976;584100;153100;0;288700;376626;1098200;4674100;3847600;146800;302100;972400;2334000;16773700;118600;369200;250000;1125510;15241800;4634500;15544500;153100;52730;466700;1246400;188900;4278817;368300;0;0;248400;898500;246540;0;3887637;1142815;1540800;522600;0;156500;37400;0;353300;165100;172369;790300;11700;379100;378300;91600;357700;763500;47170;95655;0;1620000;5100400;544200;5118200;1190882;2569100;13347300;1067215;116800;102190;0;311870;189489200;222111696;181551808;819743040
16/08/2010;287471;6391733;2359300;353647;147200;0;36100;0;85500;3576100;67479;2937444;386100;0;0;235000;7800;1927455;470650;0;274700;0;2686100;0;1099400;567400;63900;1102000;473571;9344300;2352800;0;485100;2031897;72865;2156254;703400;100;448200;1657000;865400;116900;2241600;35969;0;2104600;108100;100;921875;544700;735612;679162;217900;1149800;695700;4359907;1257486;19200;163000;405800;509900;66000;2218700;80206;41000;224400;295100;4370400;237100;2343700;866100;2553600;104600;516360;401400;0;884000;442700;112200;0;4226166;48884;4249157;6047700;261000;109100;277838;0;6948132;696000;91043;1956860;36300;417500;11100;154000;458200;363938;179700;900;0;30700;425425;1617000;1112100;1886100;103800;127100;674100;734100;9193200;5700;610600;1477500;923301;6306000;3077900;15292200;12500;13650;611600;940800;388800;2746531;403000;0;0;365700;367750;206535;0;12692111;419487;1189400;584100;0;42400;70700;0;55600;100;277994;2160700;7500;309900;125800;130600;335600;231000;81153;217115;0;800400;7387800;1231000;5340000;1610130;1683400;13099100;650478;110600;101750;0;240240;164579008;196301600;157413408;657058944
13/08/2010;612134;8886861;2173700;34872;429900;0;29300;0;475500;4031100;233368;5513037;1742500;0;0;353200;29800;3109506;601800;0;501200;0;1295300;0;1104200;823800;117200;470800;670011;8715100;3601200;0;552700;2288563;98691;1925115;734400;100;437200;1874500;1022400;69200;4771700;107707;0;3160700;378100;100;2008697;601000;681096;490422;455100;1756800;829800;2895536;276114;42600;334600;205300;264800;282400;2924300;167247;125600;203900;319300;12093100;202600;3607100;476700;3334200;100200;454740;262800;0;1782000;282300;472600;0;6296433;107690;3294709;3032600;729200;327900;119709;0;15575038;1926400;1536334;2354909;3600;585300;93600;131000;759100;321376;90100;3500;0;45000;522673;303600;1518000;3866700;246000;213100;1372000;327600;38291900;9800;511600;1005000;2188587;8096200;2507700;12344200;11300;143360;446800;2395200;121500;4408106;395600;0;0;939000;371125;231945;0;10140904;998665;4515700;518700;0;196300;47900;0;220700;20200;465626;1072800;6900;218200;60100;80500;328800;429500;31548;124483;0;852000;22265100;953000;7014400;1171195;2032600;10826800;1147787;125300;154110;0;142480;204688896;232628400;194943696;712507584
12/08/2010;145705;9352352;1387600;198186;24800;0;36000;0;227000;3898700;171283;4404951;835000;0;0;275400;55600;2028650;566470;0;1073500;0;1659600;0;1244500;1020000;540300;744100;540774;10452300;1365600;0;603400;3197260;220809;869216;1148800;0;466300;1366500;632900;49500;2351800;52701;0;6757200;114200;52500;1823131;797600;489341;385990;676700;1106700;1188600;4126804;29742;60000;285400;240900;244300;70200;2022300;42230;16800;348200;422100;5343600;112000;3772800;650800;383600;58200;843180;289200;0;2540200;283800;158000;0;3786814;232320;3717604;3073800;321700;3200;269893;0;7313266;9272800;30131;2760451;86100;335900;0;18200;802700;176447;68100;110600;0;16800;617131;175700;981000;2748200;244300;350600;1521600;1279200;14583300;19600;330400;310000;1035962;7788000;2966200;13559100;3200;18050;1066200;1258400;150400;5656074;245600;0;0;1045800;926375;197085;0;5076183;342076;1443300;690600;0;161200;9200;0;54800;56800;327416;760200;27600;116900;107200;25700;296100;244500;95963;259146;0;422400;33449300;405400;5490800;1084929;2201100;19422500;2334411;98000;95920;0;118690;165724992;198894896;158184608;890945216
11/08/2010;51631;6564415;1966500;159587;20600;0;51400;0;170500;4287100;307891;4250093;2003200;0;0;100300;25400;1801283;227630;0;454800;0;1543600;0;1498400;890800;135800;1797800;535492;19076900;1413600;0;566700;4814438;90390;1294970;806000;15400;660500;881000;904300;343500;4577100;86767;0;2265600;189400;100;1714957;1447800;750616;504941;1027000;1164100;750300;1483962;162071;36000;312800;559000;66000;171100;2409900;45571;8300;483500;779400;2549200;416300;7165500;808200;1182200;103400;988650;222300;0;1652700;320600;85600;0;8490631;157058;5394059;4547500;479200;153200;897426;0;9136827;799200;608312;2635368;8100;830800;900;64200;769700;162978;202100;54800;0;270000;605649;61100;1544400;3889600;193400;174700;1614000;418200;9917700;13500;658400;70000;813141;6999400;4377700;16895900;11000;23520;618500;1780400;169900;2881540;317400;0;0;995700;871125;274470;0;12157374;309606;1728800;620700;0;105900;38900;0;157300;24400;177335;1254800;600;264800;8300;22600;399800;249000;35099;96462;0;588400;38717000;532000;5710400;1288669;2689600;18703600;852322;47200;105380;0;179920;184588304;247870704;175310304;975676928
10/08/2010;272048;8516471;1190500;536526;59300;0;51700;0;125500;4486600;81128;4682967;247100;0;0;127700;71100;1485531;322640;0;651100;0;2294500;0;1456800;1194200;209600;671200;1486342;11970300;1523600;0;395700;4547059;288324;2027679;623400;200;567100;1287000;584500;240900;3047600;182952;0;4889300;151500;3500;2796116;1256000;765420;596657;971400;1899500;869400;748124;139966;74100;356400;449700;113500;39100;1695300;46483;22800;750900;431000;3574900;586100;6186100;585800;1626900;35600;205140;718500;0;3088900;156600;325800;0;4225762;147499;4280375;3555600;689300;637700;325248;0;5024172;2544800;119057;2725271;900;772800;2400;145800;995500;155435;189100;7400;0;159800;1055224;15300;1659500;4200400;426400;148000;1476000;759000;10693600;9000;387400;67500;741902;6770200;3616300;16439600;11800;20800;520300;5266400;131000;3077559;159400;0;0;195600;1147375;358785;0;14422830;378798;1031300;609000;0;79800;53600;0;142000;72600;376595;590300;5400;708800;112900;102200;796200;145500;60256;109162;0;707600;5748300;520400;4880200;956264;2628400;16790000;519264;258600;145640;0;464230;174114096;208223600;164815392;854160832
09/08/2010;203352;4509750;1063200;535994;323300;0;52300;0;169500;5809300;113602;4460289;85900;0;0;119400;19500;1204659;427210;0;435000;0;1522700;0;404900;790800;208600;338300;2251989;9453600;1393200;0;470000;4474252;60690;967169;442200;500;410600;1406500;915900;357300;1825000;353379;0;3363600;100800;0;3006076;1507200;384611;448869;702800;840300;1355700;1413566;88823;22500;286800;662300;35100;45800;1878900;42078;59500;317600;457500;2616700;315800;2305700;259500;655000;24200;110760;652200;0;2357600;220000;139800;0;4939675;153065;3752089;3413200;85100;122400;931359;0;3393482;932000;607661;4183592;6300;534800;95400;109800;1356300;214161;154000;600;0;94300;408195;8100;1470800;2234100;249100;86800;589100;244200;8059100;26100;484100;12500;918098;4699200;2006500;10274900;20800;17380;478400;1750800;120500;3219479;285700;0;0;330900;585625;334320;0;22231151;448134;997300;490200;0;207500;56500;0;37200;197800;549932;1118800;27300;349900;18000;112800;605700;396500;247820;143937;0;565600;5030800;300000;2683600;1153015;1360900;11166800;479185;61400;274450;0;36530;137307696;200052400;130384704;650144832
06/08/2010;32269;7963388;765100;55902;61100;0;45900;0;166000;2441500;292150;5378724;262700;0;0;161400;16000;1788795;428120;0;491600;0;2206100;0;1158500;1681600;200300;277900;2910087;17353000;2499200;0;584900;3491020;84671;1660218;963400;10600;590100;2094000;1409600;91000;1841100;135260;0;5723200;102700;200;1507031;1104300;448929;387592;1511100;1935100;1638900;2978883;58679;13500;207800;476700;114000;162000;1555100;30837;13300;204600;163100;3292500;222300;4593000;543600;1306900;21700;134160;483900;0;2599800;240000;442600;0;4396890;179685;5512034;3445400;237400;100900;240261;0;5823664;2166400;270850;9701074;600;534200;15300;19600;913500;288511;87800;77100;0;207700;517710;32600;1542200;2489600;1103100;296800;962800;1406700;8764100;9900;219000;140000;1260784;8739200;2731100;11190000;300;16730;667600;1172400;114700;4805864;160000;0;0;395100;754625;248430;0;29047658;355939;1128700;405300;0;174000;59800;0;193600;15100;311305;426600;0;377500;18300;30200;996600;716000;54474;80738;0;1076400;9738700;606600;4517800;487852;1592800;11527000;889398;151000;73590;0;109200;161426208;194751296;153135504;777226496
05/08/2010;96808;5640942;1306700;570733;122600;0;37600;0;222500;3055300;71551;5000415;993500;0;0;496800;11300;1499419;193250;0;690800;0;2003200;0;745200;715600;49300;302800;359954;9274600;4036400;0;666000;3357734;46671;1985252;1401000;2300;288100;1596500;881700;97300;2749900;618188;0;2902100;129800;1300;1695065;411100;335297;364563;1028400;1642500;1709400;2455561;266066;34800;112000;423100;263500;56700;1846500;26735;40900;94400;179200;4139800;465800;3983800;392900;1541400;26200;74100;611100;0;2036000;80100;127800;0;3407337;66792;7033609;3583800;138800;261200;318046;0;5821550;3958400;383229;2414519;2400;702200;2700;134600;829300;456337;316200;94300;0;430600;1162766;39800;1132100;1839800;275400;138100;957600;2353500;9074000;45300;473500;120000;1587761;4948800;3333600;11125200;10100;33740;2092400;517200;101200;3182659;452000;0;0;164100;656375;241395;0;13457556;354467;1046600;380700;0;420700;35200;0;230500;900;458842;631700;0;175600;162500;35200;4040100;462500;52546;81645;0;644000;22827200;301400;5115200;1060464;1571700;12007800;204226;101800;17050;0;284050;171352896;204886496;160283200;689225728
04/08/2010;125468;5941258;1229100;109275;36300;0;46800;0;394500;2817800;125160;5540430;203200;0;0;204700;15100;2350646;198690;0;811500;0;3171300;0;1437000;10516800;105800;396600;468176;12082600;7513600;0;771000;3622118;65486;1978980;886000;2200;383400;2482000;1040400;67000;2251900;141071;0;4543500;398000;600;1697824;1124800;778624;446266;803700;1521000;1013700;1461715;187794;24600;157800;993500;355000;81100;2268300;16861;4400;167100;297700;4787100;565800;4806000;545800;913200;164300;143520;216000;0;2123400;131800;304000;0;8612268;273097;9784060;3105500;264800;2400;477381;0;20197615;697600;143161;3310456;600;853500;2700;136600;1031700;442060;430300;31400;0;77800;1971485;51100;1187300;3292000;177700;175700;914000;574200;7977000;55200;818700;47500;3412451;7091400;5643400;20894700;12400;29480;3552600;908800;122700;7107092;1082100;0;0;42300;364000;558180;0;34701229;653992;1046800;671100;0;348400;133200;0;207900;33400;518681;1435800;36000;408600;114000;51500;531300;304500;10246;141518;0;1123200;40956200;1051400;6741000;856006;2657600;14195100;633391;157000;132000;0;675610;198167696;249267104;185733200;795701696
03/08/2010;345119;7295185;1376900;164911;105100;0;59900;0;176000;3786300;185373;5040620;490900;0;0;247600;3900;1279049;199650;0;710400;0;2656300;0;847400;3568000;39100;317200;305337;9655400;2028800;0;559800;4350873;43350;1916998;747400;14000;631700;1068000;723000;244300;3719400;377225;0;5612800;88400;4800;925214;1281400;455031;503439;455500;2528700;1076400;693003;635927;1200;216600;709100;107000;106600;1319600;307000;24000;221500;265200;4986300;444200;8373100;483600;2085300;114500;333840;379800;0;1336600;267900;211600;0;10756030;152460;10443752;2911900;368000;15200;747648;0;10135532;1830400;322479;3857856;0;646000;74700;115200;2325100;306290;666600;7700;0;276700;1781802;173000;1960200;3371700;298400;68800;993200;569700;7291300;57100;677500;372500;1316314;6903200;3145500;24018500;3300;32400;1226000;1167200;147800;8037974;452300;0;0;188400;693250;390915;0;41722213;395933;1399500;585000;0;236400;46600;0;339800;24000;472530;1159600;6600;337500;111100;33300;474700;289000;59749;133756;0;657200;1840400;697600;6662400;2095676;2223100;11996500;1355638;93200;100870;0;339430;201334000;257773600;193212896;799527680
